NAME,FOUNDED,ACCREDITED,PUB/PRIV,ACADEMIC YEAR,TUITION,TUITION (2014$),PERCENT PAYING FULL TUITION,PERCENT RECEIVING MEDIAN GRANT OR MORE,TUITION LESS MEDIAN GRANT (2014$)
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2008-2009,"$34,020","$37,407",60.7%,19.6%,"$23,662"
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2009-2010,"$35,570","$39,251",53.6%,23.2%,"$25,457"
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2010-2011,"$38,010","$41,266",50.0%,25.0%,"$26,610"
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2011-2012,"$39,550","$41,624",52.3%,23.9%,"$24,259"
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2012-2013,"$40,930","$42,203",40.5%,29.7%,"$23,726"
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2013-2014,"$42,130","$42,813",33.6%,33.2%,"$22,489"
ROGER WILLIAMS UNIVERSITY SCHOOL OF LAW,1992,1995,PRIVATE,2014-2015,"$33,792","$33,792",N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,1998-1999,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2000-2001,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2001-2002,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2002-2003,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2003-2004,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2004-2005,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2005-2006,N/A,N/A,N/A,N/A,N/A
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2006-2007,"$28,680","$33,680",34.2%,32.9%,"$24,872"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2007-2008,"$30,598","$34,936",59.4%,20.3%,"$26,373"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2008-2009,"$32,970","$36,252",52.8%,23.6%,"$28,005"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2009-2010,"$34,618","$38,200",52.3%,23.9%,"$29,924"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2010-2011,"$35,606","$38,656",58.5%,20.8%,"$30,514"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2011-2012,"$36,774","$38,703",52.3%,23.8%,"$32,388"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2012-2013,"$37,874","$39,052",44.7%,27.6%,"$31,834"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2013-2014,"$37,874","$38,488",36.1%,32.0%,"$29,851"
CHARLESTON SCHOOL OF LAW,2003,2006,PRIVATE,2014-2015,"$39,216","$39,216",N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,1998-1999,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2000-2001,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2001-2002,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2002-2003,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2003-2004,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2004-2005,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2005-2006,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2006-2007,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2007-2008,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2008-2009,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2009-2010,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2010-2011,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2011-2012,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2012-2013,N/A,N/A,N/A,N/A,N/A
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2013-2014,"$35,650","$36,228",62.8%,18.6%,"$9,705"
BELMONT UNIVERSITY COLLEGE OF LAW,2011,2013,PRIVATE,2014-2015,"$36,430","$36,430",N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,1998-1999,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2000-2001,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2001-2002,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2002-2003,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2003-2004,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2004-2005,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2005-2006,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2006-2007,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2007-2008,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2008-2009,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2009-2010,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2010-2011,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2011-2012,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2012-2013,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2013-2014,N/A,N/A,N/A,N/A,N/A
"LINCOLN MEMORIAL UNIVERSITY &#8211; JOHN J. DUNCAN, JR. SCHOOL OF LAW",2009,2014,PRIVATE,2014-2015,"$30,984","$30,984",N/A,N/A,N/A
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,1996-1997,"$20,750","$31,318",N/A,N/A,N/A
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,1997-1998,"$21,750","$32,078",N/A,N/A,N/A
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,1998-1999,"$22,780","$33,083",N/A,N/A,N/A
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,1999-2000,"$24,587","$34,943",N/A,N/A,N/A
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2000-2001,"$25,794","$35,461",N/A,N/A,N/A
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2001-2002,"$27,214","$36,385",44.1%,27.9%,"$23,015"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2002-2003,"$28,617","$37,663",42.3%,28.8%,"$21,870"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2003-2004,"$30,032","$38,648",41.8%,29.1%,"$21,919"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2004-2005,"$32,194","$40,350",38.0%,31.0%,"$22,803"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2005-2006,"$34,036","$41,259",36.9%,31.5%,"$23,076"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2006-2007,"$36,322","$42,654",34.4%,32.8%,"$25,039"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2007-2008,"$39,838","$45,486",33.1%,33.4%,"$28,359"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2008-2009,"$42,206","$46,408",29.6%,35.2%,"$29,914"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2009-2010,"$44,074","$48,635",26.1%,37.0%,"$29,875"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2010-2011,"$45,286","$49,165",25.9%,37.0%,"$27,452"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2011-2012,"$46,148","$48,568",19.1%,40.4%,"$27,519"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2012-2013,"$46,804","$48,260",13.6%,43.2%,"$27,638"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2013-2014,"$48,190","$48,972",10.6%,44.7%,"$28,647"
VANDERBILT LAW SCHOOL,1874,1925,PRIVATE,2014-2015,"$49,722","$49,722",N/A,N/A,N/A
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,1996-1997,"$10,537","$15,904",N/A,N/A,N/A
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,1997-1998,"$11,357","$16,750",N/A,N/A,N/A
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,1998-1999,"$12,259","$17,804",N/A,N/A,N/A
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2000-2001,"$15,521","$21,338",N/A,N/A,N/A
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2001-2002,"$17,597","$23,527",14.1%,42.9%,"$18,500"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2002-2003,"$19,296","$25,396",10.0%,45.0%,"$21,053"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2003-2004,"$22,158","$28,515",9.3%,45.3%,"$24,268"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2004-2005,"$24,470","$30,669",10.6%,44.7%,"$25,813"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2005-2006,"$28,105","$34,069",31.0%,34.5%,"$24,332"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2006-2007,"$31,246","$36,693",7.0%,46.5%,"$33,170"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2007-2008,"$33,294","$38,014",14.1%,42.9%,"$34,082"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2008-2009,"$36,080","$39,672",8.6%,45.7%,"$36,009"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2009-2010,"$38,408","$42,382",14.8%,42.6%,"$36,033"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2010-2011,"$40,904","$44,408",24.5%,37.8%,"$20,323"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2011-2012,"$43,573","$45,858",25.7%,37.1%,"$15,638"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2012-2013,"$46,420","$47,864",26.2%,36.9%,"$18,993"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2013-2014,"$49,481","$50,284",26.4%,36.8%,"$29,959"
BAYLOR LAW SCHOOL,1845,1931,PRIVATE,2014-2015,"$52,400","$52,400",N/A,N/A,N/A
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,1996-1997,"$14,400","$21,734",N/A,N/A,N/A
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,1997-1998,"$14,700","$21,680",N/A,N/A,N/A
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,1998-1999,"$15,400","$22,365",N/A,N/A,N/A
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,1999-2000,"$16,140","$22,938",N/A,N/A,N/A
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2000-2001,"$16,860","$23,179",N/A,N/A,N/A
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2001-2002,"$17,700","$23,665",69.2%,15.4%,"$22,098"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2002-2003,"$18,750","$24,677",63.9%,18.1%,"$23,023"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2003-2004,"$19,140","$24,631",64.6%,17.7%,"$22,646"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2004-2005,"$19,770","$24,779",59.9%,20.0%,"$22,948"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2005-2006,"$20,850","$25,275",66.4%,16.8%,"$23,602"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2006-2007,"$22,440","$26,352",65.6%,17.2%,"$23,956"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2007-2008,"$23,610","$26,957",63.9%,18.1%,"$24,388"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2008-2009,"$24,990","$27,478",62.5%,18.7%,"$23,739"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2009-2010,"$25,710","$28,370",60.0%,20.0%,"$25,501"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2010-2011,"$26,340","$28,596",60.5%,19.8%,"$24,037"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2011-2012,"$26,850","$28,258",63.7%,18.2%,"$23,232"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2012-2013,"$27,600","$28,459",62.7%,18.7%,"$23,715"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2013-2014,"$28,110","$28,566",62.8%,18.6%,"$23,891"
SOUTH TEXAS COLLEGE OF LAW,1923,1959,PRIVATE,2014-2015,"$28,680","$28,680",N/A,N/A,N/A
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,1996-1997,"$18,902","$28,529",N/A,N/A,N/A
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,1997-1998,"$20,794","$30,668",N/A,N/A,N/A
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,1998-1999,"$21,900","$31,805",N/A,N/A,N/A
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,1999-2000,"$21,548","$30,624",N/A,N/A,N/A
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2000-2001,"$22,452","$30,866",N/A,N/A,N/A
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2001-2002,"$24,896","$33,286",33.2%,33.4%,"$22,590"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2002-2003,"$24,896","$32,766",30.0%,35.0%,"$19,605"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2003-2004,"$27,764","$35,730",32.4%,33.8%,"$22,861"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2004-2005,"$29,722","$37,252",32.9%,33.5%,"$24,719"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2005-2006,"$31,238","$37,867",29.8%,35.1%,"$20,896"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2006-2007,"$32,844","$38,570",-27.4%,63.7%,"$28,588"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2007-2008,"$34,576","$39,478",21.5%,39.2%,"$22,351"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2008-2009,"$34,576","$38,018",-27.1%,63.6%,"$27,022"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2009-2010,"$38,406","$42,380",25.0%,37.5%,"$20,311"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2010-2011,"$40,186","$43,629",24.4%,37.8%,"$21,698"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2011-2012,"$42,057","$44,263",25.9%,37.0%,"$21,109"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2012-2013,"$44,017","$45,386",15.9%,42.0%,"$20,897"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2013-2014,"$46,519","$47,274",14.7%,42.7%,"$23,901"
"SOUTHERN METHODIST UNIVERSITY, DEDMAN SCHOOL OF LAW",1911,1927,PRIVATE,2014-2015,"$48,796","$48,796",N/A,N/A,N/A
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,1996-1997,"$15,000","$22,640",N/A,N/A,N/A
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,1997-1998,"$15,690","$23,140",N/A,N/A,N/A
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,1998-1999,"$16,350","$23,745",N/A,N/A,N/A
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,1999-2000,"$16,120","$22,910",N/A,N/A,N/A
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2000-2001,"$19,019","$26,147",N/A,N/A,N/A
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2001-2002,"$18,944","$25,328",69.8%,15.1%,"$21,686"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2002-2003,"$19,440","$25,585",55.1%,22.5%,"$22,037"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2003-2004,"$20,460","$26,330",62.2%,18.9%,"$21,271"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2004-2005,"$21,150","$26,508",60.4%,19.8%,"$22,387"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2005-2006,"$21,410","$25,954",54.9%,22.6%,"$22,802"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2006-2007,"$22,040","$25,882",58.4%,20.8%,"$24,201"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2007-2008,"$26,350","$30,086",67.4%,16.3%,"$28,003"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2008-2009,"$26,850","$29,523",63.0%,18.5%,"$27,517"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2009-2010,"$27,904","$30,791",65.1%,17.5%,"$28,569"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2010-2011,"$28,160","$30,572",70.2%,14.9%,"$28,390"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2011-2012,"$29,406","$30,948",68.7%,15.7%,"$28,591"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2012-2013,"$30,566","$31,517",74.3%,12.9%,"$29,248"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2013-2014,"$31,770","$32,285",76.5%,11.8%,"$28,738"
ST. MARY&#8217;S UNIVERSITY SCHOOL OF LAW,1927,1948,PRIVATE,2014-2015,"$33,100","$33,100",N/A,N/A,N/A
VERMONT LAW SCHOOL,1972,1975,PRIVATE,1996-1997,"$17,950","$27,092",N/A,N/A,N/A
VERMONT LAW SCHOOL,1972,1975,PRIVATE,1997-1998,"$18,490","$27,270",N/A,N/A,N/A
VERMONT LAW SCHOOL,1972,1975,PRIVATE,1998-1999,"$19,415","$28,196",N/A,N/A,N/A
VERMONT LAW SCHOOL,1972,1975,PRIVATE,1999-2000,"$20,275","$28,815",N/A,N/A,N/A
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2000-2001,"$21,033","$28,916",N/A,N/A,N/A
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2001-2002,"$22,346","$29,876",48.2%,25.9%,"$23,191"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2002-2003,"$23,719","$31,217",47.5%,26.3%,"$22,662"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2003-2004,"$25,245","$32,488",38.6%,30.7%,"$24,766"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2004-2005,"$26,747","$33,523",39.3%,30.4%,"$27,257"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2005-2006,"$28,339","$34,353",41.1%,29.4%,"$27,080"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2006-2007,"$29,955","$35,177",47.5%,26.3%,"$28,131"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2007-2008,"$31,939","$36,467",37.1%,31.4%,"$28,474"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2008-2009,"$38,833","$42,699",31.3%,34.4%,"$33,902"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2009-2010,"$40,420","$44,602",32.1%,34.0%,"$30,809"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2010-2011,"$42,220","$45,837",33.4%,33.3%,"$28,819"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2011-2012,"$43,993","$46,300",41.3%,29.3%,"$25,251"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2012-2013,"$45,732","$47,155",26.4%,36.8%,"$31,688"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2013-2014,"$47,135","$47,900",17.1%,41.5%,"$32,656"
VERMONT LAW SCHOOL,1972,1975,PRIVATE,2014-2015,"$47,135","$47,135",N/A,N/A,N/A
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,1996-1997,N/A,N/A,N/A,N/A,N/A
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,1997-1998,N/A,N/A,N/A,N/A,N/A
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,1998-1999,N/A,N/A,N/A,N/A,N/A
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,1999-2000,N/A,N/A,N/A,N/A,N/A
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2000-2001,N/A,N/A,N/A,N/A,N/A
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2001-2002,"$16,200","$21,659",38.9%,30.6%,"$16,311"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2002-2003,"$17,725","$23,328",33.1%,33.4%,"$17,570"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2003-2004,"$19,225","$24,741",41.4%,29.3%,"$19,111"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2004-2005,"$20,150","$25,255",55.8%,22.1%,"$14,288"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2005-2006,"$21,350","$25,881",76.4%,11.8%,"$13,819"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2006-2007,"$22,775","$26,745",74.3%,12.9%,"$13,534"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2007-2008,"$24,300","$27,745",73.2%,13.4%,"$9,676"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2008-2009,"$25,300","$27,819",75.4%,12.3%,"$10,685"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2009-2010,"$26,825","$29,601",79.6%,10.2%,"$7,669"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2010-2011,"$28,325","$30,751",84.0%,8.0%,"$15,552"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2011-2012,"$29,825","$31,389",87.0%,6.5%,"$15,701"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2012-2013,"$31,525","$32,506",83.8%,8.1%,"$17,297"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2013-2014,"$31,325","$31,833",73.7%,13.1%,"$16,082"
APPALACHIAN SCHOOL OF LAW,1994,2001,PRIVATE,2014-2015,"$31,525","$31,525",N/A,N/A,N/A
